date,number_of_strikes,center_point_geom
2017-07-12,54,POINT(-71.9 27.3)
2017-07-12,2078,POINT(-103.3 38.5)
2017-07-12,1524,POINT(-69.1 43.3)
2017-07-12,2608,POINT(-87.2 43.9)
2017-07-12,1011,POINT(-69.0 28.6)
2017-07-12,1043,POINT(-79.6 37.6)
2017-07-12,2050,POINT(-118.8 45.6)
2017-07-12,283,POINT(-111.1 32.6)
2017-07-12,2657,POINT(-101.3 35.2)
2017-07-12,1789,POINT(-114.8 44.3)
2017-07-13,4486,POINT(-95.3 27.1)
2017-07-13,488,POINT(-96.7 45.6)
2017-07-13,525,POINT(-67.6 32.5)
2017-07-13,4296,POINT(-99.0 25.0)
2017-07-13,1201,POINT(-77.9 30.6)
2017-07-13,2678,POINT(-68.5 27.1)
2017-07-13,1421,POINT(-72.4 27.2)
2017-07-13,3290,POINT(-112.5 41.6)
2017-07-13,281,POINT(-95.2 30.1)
2017-07-13,152,POINT(-104.1 47.4)
2017-07-14,3342,POINT(-101.0 37.4)
2017-07-14,797,POINT(-103.4 36.0)
2017-07-14,1691,POINT(-75.4 35.4)
2017-07-14,632,POINT(-97.9 41.6)
2017-07-14,3851,POINT(-93.6 35.9)
2017-07-14,3686,POINT(-66.1 28.1)
2017-07-14,2582,POINT(-121.4 46.1)
2017-07-14,3270,POINT(-95.7 35.3)
2017-07-14,4722,POINT(-78.6 26.8)
2017-07-14,76,POINT(-115.9 37.7)
2017-07-15,4296,POINT(-88.3 40.5)
2017-07-15,4626,POINT(-110.6 31.6)
2017-07-15,1150,POINT(-73.0 44.2)
2017-07-15,2324,POINT(-105.4 41.1)
2017-07-15,2542,POINT(-105.3 40.6)
2017-07-15,3590,POINT(-89.1 35.1)
2017-07-15,1197,POINT(-114.0 48.1)
2017-07-15,4481,POINT(-107.9 31.6)
2017-07-15,4758,POINT(-100.0 38.9)
2017-07-15,3349,POINT(-103.8 32.4)
2017-07-16,558,POINT(-93.5 42.9)
2017-07-16,4097,POINT(-89.0 26.1)
2017-07-16,82,POINT(-91.0 26.1)
2017-07-16,208,POINT(-85.7 44.5)
2017-07-16,3211,POINT(-106.5 35.4)
2017-07-16,1791,POINT(-117.4 33.2)
2017-07-16,581,POINT(-79.4 39.6)
2017-07-16,800,POINT(-74.0 41.8)
2017-07-16,1648,POINT(-109.6 29.8)
2017-07-16,1841,POINT(-100.6 29.5)
2017-07-17,1865,POINT(-95.1 48.0)
2017-07-17,1184,POINT(-93.0 39.2)
2017-07-17,3750,POINT(-85.4 34.4)
2017-07-17,3287,POINT(-122.5 44.2)
2017-07-17,188,POINT(-81.7 37.6)
2017-07-17,2254,POINT(-121.3 30.8)
2017-07-17,4096,POINT(-96.9 30.0)
2017-07-17,744,POINT(-75.3 34.5)
2017-07-17,808,POINT(-97.9 45.6)
2017-07-17,797,POINT(-116.1 26.5)
2017-07-18,2805,POINT(-65.9 30.2)
2017-07-18,4314,POINT(-71.6 46.4)
2017-07-18,4598,POINT(-78.7 27.9)
2017-07-18,3094,POINT(-100.3 40.1)
2017-07-18,2928,POINT(-114.0 30.1)
2017-07-18,741,POINT(-68.5 39.5)
2017-07-18,1139,POINT(-93.1 34.2)
2017-07-18,3456,POINT(-73.9 27.4)
2017-07-18,1615,POINT(-104.5 39.0)
2017-07-18,3788,POINT(-104.9 41.4)
2017-07-19,2755,POINT(-65.9 41.3)
2017-07-19,3180,POINT(-93.7 40.3)
2017-07-19,4699,POINT(-116.6 37.0)
2017-07-19,2943,POINT(-111.8 37.5)
2017-07-19,1225,POINT(-96.1 40.3)
2017-07-19,334,POINT(-122.5 41.6)
2017-07-19,1860,POINT(-97.2 40.7)
2017-07-19,1500,POINT(-99.9 39.1)
2017-07-19,903,POINT(-78.2 28.7)
2017-07-19,1400,POINT(-103.7 30.1)
2017-07-20,3399,POINT(-66.0 31.2)
2017-07-20,4249,POINT(-114.2 47.1)
2017-07-20,4489,POINT(-89.5 43.2)
2017-07-20,2273,POINT(-119.6 38.3)
2017-07-20,3442,POINT(-81.0 31.0)
2017-07-20,2381,POINT(-65.3 27.7)
2017-07-20,3096,POINT(-75.9 46.6)
2017-07-20,4322,POINT(-91.7 46.4)
2017-07-20,1525,POINT(-95.9 27.7)
2017-07-20,2927,POINT(-74.9 44.1)
2017-07-21,2362,POINT(-68.8 35.7)
2017-07-21,1177,POINT(-65.6 32.8)
2017-07-21,120,POINT(-101.2 42.7)
2017-07-21,4337,POINT(-65.5 39.7)
2017-07-21,3665,POINT(-115.6 43.7)
2017-07-21,3803,POINT(-109.8 26.8)
2017-07-21,1765,POINT(-119.7 32.6)
2017-07-21,1587,POINT(-108.7 32.7)
2017-07-21,1306,POINT(-78.9 32.9)
2017-07-21,3784,POINT(-73.8 37.1)
2017-07-22,2230,POINT(-78.3 31.8)
2017-07-22,982,POINT(-87.1 35.7)
2017-07-22,1040,POINT(-94.2 33.8)
2017-07-22,2603,POINT(-82.5 42.6)
2017-07-22,4002,POINT(-101.5 39.5)
2017-07-22,4623,POINT(-74.5 40.7)
2017-07-22,923,POINT(-84.4 30.1)
2017-07-22,2191,POINT(-83.1 32.8)
2017-07-22,3207,POINT(-92.8 25.5)
2017-07-22,1472,POINT(-71.9 27.6)
2017-07-23,2388,POINT(-109.9 31.4)
2017-07-23,3464,POINT(-102.1 26.6)
2017-07-23,3563,POINT(-78.3 39.5)
2017-07-23,1317,POINT(-95.4 49.0)
2017-07-23,1199,POINT(-71.6 27.4)
2017-07-23,697,POINT(-104.2 44.7)
2017-07-23,4671,POINT(-102.8 27.9)
2017-07-23,1217,POINT(-71.7 41.1)
2017-07-23,1904,POINT(-97.1 40.4)
2017-07-23,4932,POINT(-94.0 46.7)
2017-07-24,1821,POINT(-105.0 27.7)
2017-07-24,3193,POINT(-108.4 32.6)
2017-07-24,3807,POINT(-85.6 27.2)
2017-07-24,1654,POINT(-117.8 34.8)
2017-07-24,3978,POINT(-72.2 46.9)
2017-07-24,2726,POINT(-78.2 43.8)
2017-07-24,200,POINT(-113.6 42.3)
2017-07-24,1345,POINT(-83.4 37.8)
2017-07-24,4813,POINT(-88.8 46.2)
2017-07-24,3116,POINT(-113.9 35.8)
2017-07-25,388,POINT(-108.6 28.6)
2017-07-25,4492,POINT(-100.5 45.1)
2017-07-25,3839,POINT(-83.0 31.7)
2017-07-25,625,POINT(-86.7 26.3)
2017-07-25,2340,POINT(-93.1 28.0)
2017-07-25,1764,POINT(-78.9 39.6)
2017-07-25,473,POINT(-79.5 39.6)
2017-07-25,976,POINT(-87.9 31.2)
2017-07-25,4277,POINT(-77.8 42.5)
2017-07-25,3168,POINT(-104.9 43.6)
2017-07-26,3634,POINT(-72.1 47.1)
2017-07-26,4948,POINT(-88.1 39.0)
2017-07-26,699,POINT(-75.7 43.7)
2017-07-26,2632,POINT(-92.2 43.1)
2017-07-26,2222,POINT(-111.9 31.2)
2017-07-26,392,POINT(-92.5 32.4)
2017-07-26,2266,POINT(-102.7 36.5)
2017-07-26,3820,POINT(-83.2 25.5)
2017-07-26,3513,POINT(-96.5 32.1)
2017-07-26,1422,POINT(-74.8 36.4)
2017-07-27,1593,POINT(-84.3 27.6)
2017-07-27,381,POINT(-83.9 28.0)
2017-07-27,620,POINT(-112.0 36.1)
2017-07-27,125,POINT(-65.9 42.5)
2017-07-27,456,POINT(-74.5 45.0)
2017-07-27,1401,POINT(-77.7 38.1)
2017-07-27,3334,POINT(-105.2 36.4)
2017-07-27,1350,POINT(-92.9 34.2)
2017-07-27,4520,POINT(-116.8 29.6)
2017-07-27,2949,POINT(-92.7 28.5)
2017-07-28,3709,POINT(-116.2 44.0)
2017-07-28,1083,POINT(-91.8 36.2)
2017-07-28,4823,POINT(-86.1 44.0)
2017-07-28,3579,POINT(-101.6 41.9)
2017-07-28,3160,POINT(-95.1 29.7)
2017-07-28,1615,POINT(-72.5 37.2)
2017-07-28,4667,POINT(-118.5 35.7)
2017-07-28,2304,POINT(-77.5 35.2)
2017-07-28,3672,POINT(-114.8 38.0)
2017-07-28,4492,POINT(-122.8 48.6)
2017-07-29,4807,POINT(-113.9 44.5)
2017-07-29,993,POINT(-79.1 46.7)
2017-07-29,361,POINT(-100.7 25.7)
2017-07-29,1734,POINT(-72.6 28.4)
2017-07-29,1961,POINT(-93.5 27.0)
2017-07-29,1289,POINT(-123.7 31.3)
2017-07-29,1917,POINT(-82.0 35.6)
2017-07-29,4858,POINT(-118.4 40.4)
2017-07-29,1034,POINT(-77.6 37.0)
2017-07-29,555,POINT(-114.9 46.7)
2017-07-30,4184,POINT(-104.3 47.6)
2017-07-30,2391,POINT(-79.3 28.9)
2017-07-30,898,POINT(-67.7 45.5)
2017-07-30,1115,POINT(-102.7 36.6)
2017-07-30,2559,POINT(-75.2 35.9)
2017-07-30,2000,POINT(-113.6 43.8)
2017-07-30,4008,POINT(-76.6 27.2)
2017-07-30,3785,POINT(-85.6 46.2)
2017-07-30,2822,POINT(-113.4 41.1)
2017-07-30,930,POINT(-106.8 46.0)
2017-07-31,4655,POINT(-117.1 48.9)
2017-07-31,2071,POINT(-102.0 37.4)
2017-07-31,4497,POINT(-112.8 27.2)
2017-07-31,3649,POINT(-86.4 29.0)
2017-07-31,3175,POINT(-65.3 32.8)
2017-07-31,4445,POINT(-124.3 27.5)
2017-07-31,2654,POINT(-92.5 44.6)
2017-07-31,4862,POINT(-90.6 32.1)
2017-07-31,1055,POINT(-70.1 48.4)
2017-07-31,3566,POINT(-94.6 41.9)
2017-08-01,2691,POINT(-92.4 29.2)
2017-08-01,3209,POINT(-96.7 36.4)
2017-08-01,948,POINT(-108.9 36.2)
2017-08-01,4953,POINT(-121.6 36.8)
2017-08-01,451,POINT(-100.5 37.9)
2017-08-01,2560,POINT(-121.8 25.7)
2017-08-01,4235,POINT(-92.0 41.5)
2017-08-01,606,POINT(-106.6 36.7)
2017-08-01,1515,POINT(-93.0 44.0)
2017-08-01,871,POINT(-116.9 44.6)
2017-08-02,2650,POINT(-69.0 30.5)
2017-08-02,3741,POINT(-71.3 26.2)
2017-08-02,1561,POINT(-113.6 41.9)
2017-08-02,3246,POINT(-104.4 48.5)
2017-08-02,1746,POINT(-88.2 35.7)
2017-08-02,1459,POINT(-119.3 31.2)
2017-08-02,274,POINT(-103.7 28.8)
2017-08-02,2669,POINT(-109.9 31.9)
2017-08-02,2731,POINT(-70.1 32.9)
2017-08-02,1472,POINT(-73.8 35.2)
2017-08-03,4262,POINT(-90.2 40.7)
2017-08-03,1455,POINT(-93.8 31.6)
2017-08-03,2308,POINT(-69.2 26.2)
2017-08-03,2935,POINT(-69.1 34.0)
2017-08-03,1642,POINT(-66.8 45.5)
2017-08-03,2384,POINT(-117.5 37.0)
2017-08-03,522,POINT(-115.4 48.2)
2017-08-03,225,POINT(-84.4 37.1)
2017-08-03,3341,POINT(-92.5 31.6)
2017-08-03,2182,POINT(-123.9 29.6)
2017-08-04,3163,POINT(-121.3 41.7)
2017-08-04,1716,POINT(-71.7 37.9)
2017-08-04,2116,POINT(-72.9 39.5)
2017-08-04,1577,POINT(-103.6 43.1)
2017-08-04,2218,POINT(-71.5 42.4)
2017-08-04,2341,POINT(-89.4 26.0)
2017-08-04,2163,POINT(-76.6 44.3)
2017-08-04,1138,POINT(-99.4 37.8)
2017-08-04,3520,POINT(-118.2 34.4)
2017-08-04,4333,POINT(-99.0 37.9)
2017-08-05,3663,POINT(-97.6 39.7)
2017-08-05,2375,POINT(-91.9 28.6)
2017-08-05,4907,POINT(-118.7 35.0)
2017-08-05,2931,POINT(-65.5 33.1)
2017-08-05,4577,POINT(-110.4 33.4)
2017-08-05,1089,POINT(-113.1 27.2)
2017-08-05,3521,POINT(-93.4 28.8)
2017-08-05,2751,POINT(-92.8 28.9)
2017-08-05,3030,POINT(-98.6 34.0)
2017-08-05,238,POINT(-78.7 46.5)
2017-08-06,180,POINT(-94.0 29.9)
2017-08-06,304,POINT(-88.4 35.0)
2017-08-06,4294,POINT(-81.6 32.5)
2017-08-06,435,POINT(-123.5 43.9)
2017-08-06,928,POINT(-90.8 26.2)
2017-08-06,3263,POINT(-71.9 29.7)
2017-08-06,508,POINT(-124.0 30.1)
2017-08-06,2819,POINT(-100.7 48.8)
2017-08-06,4971,POINT(-69.4 38.7)
2017-08-06,835,POINT(-103.8 28.3)
2017-08-07,3789,POINT(-97.5 31.5)
2017-08-07,1868,POINT(-66.1 29.0)
2017-08-07,2128,POINT(-113.0 28.0)
2017-08-07,155,POINT(-121.1 44.1)
2017-08-07,4575,POINT(-73.4 36.9)
2017-08-07,3587,POINT(-72.9 40.1)
2017-08-07,202,POINT(-96.7 33.0)
2017-08-07,3898,POINT(-94.1 38.3)
2017-08-07,61,POINT(-74.9 31.2)
2017-08-07,2420,POINT(-80.7 32.4)
2017-08-08,1830,POINT(-109.1 40.7)
2017-08-08,2974,POINT(-124.0 28.6)
2017-08-08,2531,POINT(-96.2 39.8)
2017-08-08,1879,POINT(-73.5 45.5)
2017-08-08,2578,POINT(-71.2 27.9)
2017-08-08,1877,POINT(-67.6 46.5)
2017-08-08,2748,POINT(-72.2 26.9)
2017-08-08,3279,POINT(-90.2 33.4)
2017-08-08,3209,POINT(-98.3 39.7)
2017-08-08,2589,POINT(-78.5 38.4)
2017-08-09,4015,POINT(-80.6 27.3)
2017-08-09,4945,POINT(-92.7 44.2)
2017-08-09,250,POINT(-119.8 48.4)
2017-08-09,3450,POINT(-69.4 29.3)
2017-08-09,4641,POINT(-97.7 46.5)
2017-08-09,1417,POINT(-103.2 38.4)
2017-08-09,3512,POINT(-87.2 47.5)
2017-08-09,4048,POINT(-84.6 29.2)
2017-08-09,92,POINT(-112.4 44.0)
2017-08-09,3778,POINT(-74.8 26.4)
2017-08-10,960,POINT(-107.6 46.2)
2017-08-10,620,POINT(-113.8 41.2)
2017-08-10,4679,POINT(-100.6 33.9)
2017-08-10,3615,POINT(-81.2 29.6)
2017-08-10,4564,POINT(-67.1 44.6)
2017-08-10,3293,POINT(-76.4 39.5)
2017-08-10,2183,POINT(-68.6 33.6)
2017-08-10,3494,POINT(-116.6 35.7)
2017-08-10,1532,POINT(-120.7 44.8)
2017-08-10,2611,POINT(-91.5 33.1)
2017-08-11,2667,POINT(-107.6 27.2)
2017-08-11,2169,POINT(-75.3 46.9)
2017-08-11,2459,POINT(-84.7 34.3)
2017-08-11,3840,POINT(-66.8 33.4)
2017-08-11,131,POINT(-109.7 29.9)
2017-08-11,4378,POINT(-95.9 46.5)
2017-08-11,1327,POINT(-94.9 30.2)
2017-08-11,4503,POINT(-110.6 40.3)
2017-08-11,2528,POINT(-89.6 46.1)
2017-08-11,1240,POINT(-98.4 25.8)
2017-08-12,1143,POINT(-98.2 44.9)
2017-08-12,1311,POINT(-103.2 34.9)
2017-08-12,4044,POINT(-124.0 40.8)
2017-08-12,1920,POINT(-93.7 33.9)
2017-08-12,1515,POINT(-104.9 41.7)
2017-08-12,3195,POINT(-124.9 31.1)
2017-08-12,1926,POINT(-106.5 25.5)
2017-08-12,4925,POINT(-108.3 47.7)
2017-08-12,3558,POINT(-101.4 25.4)
2017-08-12,2767,POINT(-117.1 44.8)
2017-08-13,1966,POINT(-94.5 29.1)
2017-08-13,188,POINT(-83.5 34.4)
2017-08-13,906,POINT(-87.2 44.7)
2017-08-13,1561,POINT(-76.8 29.9)
2017-08-13,501,POINT(-97.9 45.8)
2017-08-13,70,POINT(-93.9 36.9)
2017-08-13,1087,POINT(-76.4 33.8)
2017-08-13,2905,POINT(-99.3 40.9)
2017-08-13,4170,POINT(-82.9 33.2)
2017-08-13,3693,POINT(-98.9 33.3)
2017-08-14,595,POINT(-99.9 42.6)
2017-08-14,3970,POINT(-79.4 32.4)
2017-08-14,3780,POINT(-114.5 29.8)
2017-08-14,544,POINT(-104.7 44.4)
2017-08-14,3472,POINT(-111.5 44.3)
2017-08-14,4021,POINT(-103.5 36.9)
2017-08-14,3408,POINT(-111.2 37.6)
2017-08-14,2165,POINT(-90.2 41.7)
2017-08-14,1014,POINT(-77.1 37.2)
2017-08-14,2509,POINT(-77.8 35.0)
2017-08-15,336,POINT(-103.1 48.9)
2017-08-15,4713,POINT(-65.7 28.5)
2017-08-15,2716,POINT(-89.4 39.2)
2017-08-15,11,POINT(-101.0 46.3)
2017-08-15,1043,POINT(-74.9 41.5)
2017-08-15,2491,POINT(-81.2 46.1)
2017-08-15,134,POINT(-80.0 33.1)
2017-08-15,1114,POINT(-113.2 31.5)
2017-08-15,2709,POINT(-96.9 45.4)
2017-08-15,1871,POINT(-73.3 34.5)
2017-08-16,2930,POINT(-94.8 42.0)
2017-08-16,138,POINT(-84.0 28.5)
2017-08-16,447,POINT(-89.7 43.1)
2017-08-16,4856,POINT(-74.5 38.2)
2017-08-16,2558,POINT(-107.9 31.4)
2017-08-16,3139,POINT(-90.5 36.9)
2017-08-16,1231,POINT(-117.6 41.7)
2017-08-16,911,POINT(-83.6 25.3)
2017-08-16,3178,POINT(-81.1 40.3)
2017-08-16,4496,POINT(-122.4 38.0)
2017-08-17,3928,POINT(-84.5 30.3)
2017-08-17,1077,POINT(-100.1 43.1)
2017-08-17,36,POINT(-117.6 32.3)
2017-08-17,557,POINT(-99.8 31.6)
2017-08-17,2678,POINT(-113.3 36.3)
2017-08-17,576,POINT(-100.1 41.2)
2017-08-17,713,POINT(-101.9 47.3)
2017-08-17,4290,POINT(-80.7 28.4)
2017-08-17,3150,POINT(-78.5 34.5)
2017-08-17,1600,POINT(-88.6 26.6)
2017-08-18,4953,POINT(-123.6 43.2)
2017-08-18,4704,POINT(-69.1 35.7)
2017-08-18,815,POINT(-83.8 42.0)
2017-08-18,3801,POINT(-122.9 32.7)
2017-08-18,1367,POINT(-75.9 45.3)
2017-08-18,3235,POINT(-113.0 37.8)
2017-08-18,3628,POINT(-90.2 47.6)
2017-08-18,2136,POINT(-97.0 26.9)
2017-08-18,2470,POINT(-99.8 37.3)
2017-08-18,555,POINT(-71.6 43.4)
2017-08-19,2738,POINT(-98.8 39.4)
2017-08-19,3744,POINT(-120.5 25.6)
2017-08-19,2572,POINT(-68.2 48.3)
2017-08-19,2089,POINT(-69.8 32.2)
2017-08-19,2651,POINT(-83.9 31.0)
2017-08-19,3124,POINT(-96.9 36.7)
2017-08-19,1936,POINT(-119.4 38.0)
2017-08-19,626,POINT(-77.6 43.4)
2017-08-19,3654,POINT(-120.5 34.4)
2017-08-19,1213,POINT(-120.9 35.6)
2017-08-20,1769,POINT(-92.8 37.8)
2017-08-20,2575,POINT(-115.4 34.5)
2017-08-20,3184,POINT(-124.5 46.9)
2017-08-20,3091,POINT(-99.6 45.4)
2017-08-20,2640,POINT(-116.8 35.9)
2017-08-20,3171,POINT(-115.4 25.0)
2017-08-20,4331,POINT(-120.4 46.6)
2017-08-20,679,POINT(-112.7 28.0)
2017-08-20,3178,POINT(-82.1 30.9)
2017-08-20,2131,POINT(-76.5 28.7)
2017-08-21,4088,POINT(-97.8 29.3)
2017-08-21,4161,POINT(-94.6 44.3)
2017-08-21,729,POINT(-123.0 38.9)
2017-08-21,2610,POINT(-120.8 47.9)
2017-08-21,3608,POINT(-109.5 30.6)
2017-08-21,4679,POINT(-92.4 36.7)
2017-08-21,676,POINT(-80.6 48.5)
2017-08-21,293,POINT(-88.7 44.8)
2017-08-21,3913,POINT(-101.5 42.5)
2017-08-21,3575,POINT(-117.9 29.5)
2017-08-22,2244,POINT(-78.2 43.5)
2017-08-22,4603,POINT(-103.2 33.3)
2017-08-22,1475,POINT(-80.8 37.7)
2017-08-22,139,POINT(-94.2 39.6)
2017-08-22,4744,POINT(-80.7 39.6)
2017-08-22,2070,POINT(-70.6 42.4)
2017-08-22,3682,POINT(-69.7 40.9)
2017-08-22,2504,POINT(-92.9 26.6)
2017-08-22,1002,POINT(-94.3 36.0)
2017-08-22,2131,POINT(-109.1 40.9)
2017-08-23,2594,POINT(-68.9 32.1)
2017-08-23,4206,POINT(-97.5 32.5)
2017-08-23,2233,POINT(-117.3 28.0)
2017-08-23,4532,POINT(-99.0 35.0)
2017-08-23,3198,POINT(-117.4 48.7)
2017-08-23,3247,POINT(-94.8 31.8)
2017-08-23,4146,POINT(-91.3 37.8)
2017-08-23,4534,POINT(-104.7 42.8)
2017-08-23,353,POINT(-120.7 25.3)
2017-08-23,4471,POINT(-68.4 46.6)
2017-08-24,4714,POINT(-78.6 34.3)
2017-08-24,4833,POINT(-74.7 45.9)
2017-08-24,2286,POINT(-103.0 25.9)
2017-08-24,4930,POINT(-79.4 28.5)
2017-08-24,3211,POINT(-95.9 32.7)
2017-08-24,898,POINT(-112.9 33.3)
2017-08-24,2053,POINT(-117.5 45.3)
2017-08-24,1351,POINT(-104.3 25.3)
2017-08-24,3730,POINT(-116.7 40.4)
2017-08-24,2893,POINT(-65.1 28.2)
2017-08-25,4222,POINT(-122.0 44.8)
2017-08-25,2425,POINT(-98.5 43.7)
2017-08-25,1127,POINT(-97.9 37.0)
2017-08-25,4273,POINT(-107.0 30.1)
2017-08-25,3011,POINT(-90.7 40.2)
2017-08-25,1748,POINT(-116.0 28.8)
2017-08-25,1374,POINT(-78.0 29.6)
2017-08-25,2718,POINT(-105.1 40.0)
2017-08-25,4800,POINT(-89.5 48.8)
2017-08-25,934,POINT(-82.1 46.4)
2017-08-26,161,POINT(-71.7 39.2)
2017-08-26,595,POINT(-74.9 37.9)
2017-08-26,922,POINT(-88.5 49.0)
2017-08-26,2331,POINT(-101.7 38.1)
2017-08-26,505,POINT(-94.8 35.1)
2017-08-26,3805,POINT(-78.9 46.8)
2017-08-26,2158,POINT(-72.3 30.6)
2017-08-26,566,POINT(-118.8 27.3)
2017-08-26,1562,POINT(-101.9 40.2)
2017-08-26,2130,POINT(-78.4 27.3)
2017-08-27,3095,POINT(-99.1 34.0)
2017-08-27,3514,POINT(-105.1 35.2)
2017-08-27,166,POINT(-100.3 38.1)
2017-08-27,744,POINT(-88.8 48.8)
2017-08-27,4664,POINT(-65.0 30.3)
2017-08-27,3286,POINT(-95.4 34.0)
2017-08-27,164,POINT(-112.5 28.2)
2017-08-27,1006,POINT(-115.2 39.6)
2017-08-27,2304,POINT(-122.5 42.5)
2017-08-27,4636,POINT(-91.5 36.6)
2017-08-28,2915,POINT(-92.3 30.9)
2017-08-28,4834,POINT(-112.7 39.9)
2017-08-28,1187,POINT(-83.3 37.9)
2017-08-28,163,POINT(-80.5 29.1)
2017-08-28,4197,POINT(-109.5 34.7)
2017-08-28,1726,POINT(-104.4 35.4)
2017-08-28,3212,POINT(-65.6 48.6)
2017-08-28,2867,POINT(-102.5 45.4)
2017-08-28,796,POINT(-79.4 42.6)
2017-08-28,4378,POINT(-97.8 46.3)
2017-08-29,4282,POINT(-77.4 42.7)
2017-08-29,3777,POINT(-78.9 46.7)
2017-08-29,2888,POINT(-84.9 26.3)
2017-08-29,652,POINT(-73.7 35.9)
2017-08-29,4672,POINT(-68.6 42.9)
2017-08-29,675,POINT(-90.2 39.0)
2017-08-29,3436,POINT(-110.8 29.2)
2017-08-29,3793,POINT(-101.1 33.2)
2017-08-29,3711,POINT(-79.5 32.6)
2017-08-29,1079,POINT(-85.9 31.3)
2017-08-30,2359,POINT(-114.3 33.2)
2017-08-30,4513,POINT(-121.9 37.4)
2017-08-30,1222,POINT(-84.0 45.5)
2017-08-30,1162,POINT(-109.9 42.8)
2017-08-30,2521,POINT(-95.0 45.0)
2017-08-30,153,POINT(-80.2 46.2)
2017-08-30,2499,POINT(-91.2 35.0)
2017-08-30,3238,POINT(-120.0 33.3)
2017-08-30,4592,POINT(-113.9 26.4)
2017-08-30,4965,POINT(-111.8 47.3)
2017-08-31,3215,POINT(-109.5 26.6)
2017-08-31,4253,POINT(-91.1 42.8)
2017-08-31,3152,POINT(-94.8 34.1)
2017-08-31,3314,POINT(-112.8 47.8)
2017-08-31,1367,POINT(-120.9 35.1)
2017-08-31,2723,POINT(-114.7 44.6)
2017-08-31,4195,POINT(-65.9 31.8)
2017-08-31,1367,POINT(-96.9 32.2)
2017-08-31,4304,POINT(-73.0 39.3)
2017-08-31,4643,POINT(-74.1 49.0)
2017-09-01,3202,POINT(-94.3 37.4)
2017-09-01,310,POINT(-82.6 47.5)
2017-09-01,733,POINT(-113.4 43.9)
2017-09-01,3020,POINT(-83.7 44.1)
2017-09-01,77,POINT(-108.7 35.5)
2017-09-01,3846,POINT(-75.1 34.3)
2017-09-01,4003,POINT(-120.0 29.6)
2017-09-01,2516,POINT(-78.6 48.1)
2017-09-01,1547,POINT(-119.0 48.0)
2017-09-01,407,POINT(-72.1 42.9)
2017-09-02,4725,POINT(-106.7 32.1)
2017-09-02,3367,POINT(-85.7 30.9)
2017-09-02,1173,POINT(-95.7 48.7)
2017-09-02,4835,POINT(-103.0 26.6)
2017-09-02,565,POINT(-86.3 45.2)
2017-09-02,3671,POINT(-68.1 33.5)
2017-09-02,1761,POINT(-122.5 35.1)
2017-09-02,2951,POINT(-69.9 45.0)
2017-09-02,2667,POINT(-88.5 27.2)
2017-09-02,2805,POINT(-76.6 33.5)
2017-09-03,2339,POINT(-102.0 47.8)
2017-09-03,1969,POINT(-96.7 41.8)
2017-09-03,1611,POINT(-72.9 43.1)
2017-09-03,2803,POINT(-100.1 43.2)
2017-09-03,1490,POINT(-92.9 26.5)
2017-09-03,1112,POINT(-123.8 29.9)
2017-09-03,3286,POINT(-115.5 36.8)
2017-09-03,1309,POINT(-86.5 33.8)
2017-09-03,3889,POINT(-82.0 34.9)
2017-09-03,1545,POINT(-90.0 43.8)
2017-09-04,87,POINT(-116.4 25.4)
2017-09-04,2841,POINT(-98.3 40.9)
2017-09-04,3420,POINT(-103.7 25.0)
2017-09-04,2731,POINT(-95.3 26.5)
2017-09-04,3637,POINT(-72.8 34.8)
2017-09-04,1542,POINT(-78.4 45.2)
2017-09-04,247,POINT(-120.0 28.5)
2017-09-04,2006,POINT(-71.6 38.3)
2017-09-04,3437,POINT(-96.7 41.3)
2017-09-04,287,POINT(-80.4 30.5)
2017-09-05,3099,POINT(-116.6 37.3)
2017-09-05,533,POINT(-84.8 46.9)
2017-09-05,4285,POINT(-110.8 37.3)
2017-09-05,4228,POINT(-98.7 28.8)
2017-09-05,3132,POINT(-124.0 40.1)
2017-09-05,4585,POINT(-115.9 39.2)
2017-09-05,1807,POINT(-119.5 25.6)
2017-09-05,2141,POINT(-110.6 27.2)
2017-09-05,825,POINT(-119.0 28.8)
2017-09-05,2704,POINT(-83.5 28.3)
2017-09-06,452,POINT(-123.3 31.2)
2017-09-06,3150,POINT(-87.9 35.9)
2017-09-06,152,POINT(-116.6 33.9)
2017-09-06,4297,POINT(-68.3 46.4)
2017-09-06,1420,POINT(-69.0 39.7)
2017-09-06,4483,POINT(-111.5 46.0)
2017-09-06,544,POINT(-88.1 37.6)
2017-09-06,1726,POINT(-123.3 27.2)
2017-09-06,3374,POINT(-69.1 36.1)
2017-09-06,1042,POINT(-93.6 44.7)
2017-09-07,3352,POINT(-122.4 29.7)
2017-09-07,1420,POINT(-104.5 27.2)
2017-09-07,4510,POINT(-120.4 32.9)
2017-09-07,1182,POINT(-101.4 34.3)
2017-09-07,898,POINT(-84.8 32.4)
2017-09-07,3348,POINT(-96.8 28.2)
2017-09-07,4527,POINT(-102.0 31.0)
2017-09-07,1651,POINT(-117.9 41.4)
2017-09-07,481,POINT(-110.3 34.3)
2017-09-07,2950,POINT(-119.0 40.2)
2017-09-08,556,POINT(-76.6 37.9)
2017-09-08,4736,POINT(-116.9 38.2)
2017-09-08,3607,POINT(-89.3 31.0)
2017-09-08,2835,POINT(-104.4 37.5)
2017-09-08,3733,POINT(-111.4 25.6)
2017-09-08,373,POINT(-86.6 35.4)
2017-09-08,2176,POINT(-97.6 38.7)
