date,number_of_strikes,center_point_geom
2018-08-03,27,POINT(-104.4 25.9)
2018-07-16,29,POINT(-85.9 41.8)
2018-02-11,11,POINT(-104.8 20.5)
2018-02-22,8,POINT(-83.0 43.9)
2018-11-26,13,POINT(-96.9 20.7)
2018-09-08,2,POINT(-90.1 27.1)
2018-10-22,1,POINT(-99.2 28.0)
2018-09-28,3,POINT(-111.9 24.7)
2018-05-03,5,POINT(-111.1 34.4)
2018-12-05,15,POINT(-116.1 28.5)
2018-09-23,38,POINT(-89.1 49.8)
2018-12-14,6,POINT(-77.6 37.4)
2018-01-29,55,POINT(-119.0 37.0)
2018-02-04,62,POINT(-116.7 26.6)
2018-01-06,64,POINT(-97.1 32.3)
2018-04-21,37,POINT(-83.1 23.7)
2018-10-21,10,POINT(-112.1 42.9)
2018-03-18,2,POINT(-106.4 29.9)
2018-12-15,17,POINT(-108.4 42.6)
2018-05-27,17,POINT(-100.0 31.2)
2018-03-08,38,POINT(-108.8 49.7)
2018-01-08,111,POINT(-102.4 25.1)
2018-05-02,15,POINT(-83.6 20.0)
2018-12-06,9,POINT(-89.4 37.8)
2018-06-24,5,POINT(-115.9 48.6)
2018-06-28,1,POINT(-88.1 39.4)
2018-03-26,15,POINT(-96.1 22.6)
2018-02-14,17,POINT(-73.3 36.2)
2018-05-16,35,POINT(-105.5 47.3)
2018-12-09,15,POINT(-83.7 20.2)
2018-01-16,50,POINT(-83.5 25.0)
2018-11-29,20,POINT(-108.9 44.4)
2018-07-14,37,POINT(-74.8 46.8)
2018-01-09,4,POINT(-95.4 41.2)
2018-11-12,39,POINT(-86.1 49.7)
2018-11-30,23,POINT(-112.7 22.7)
2018-11-29,4,POINT(-107.1 36.4)
2018-11-23,5,POINT(-90.7 40.5)
2018-01-15,53,POINT(-104.0 41.1)
2018-11-23,1,POINT(-95.0 43.8)
2018-04-12,13,POINT(-101.3 47.5)
2018-08-14,8,POINT(-88.0 30.8)
2018-10-05,22,POINT(-95.6 21.3)
2018-04-23,37,POINT(-119.8 30.9)
2018-01-01,9,POINT(-87.5 40.1)
2018-09-23,12,POINT(-98.9 26.4)
2018-07-27,81,POINT(-102.9 44.3)
2018-04-20,31,POINT(-115.3 26.6)
2018-07-19,46,POINT(-109.0 20.3)
2018-11-02,12,POINT(-108.8 35.2)
2018-01-12,6,POINT(-73.2 41.8)
2018-12-11,11,POINT(-98.4 30.5)
2018-07-07,26,POINT(-117.9 42.5)
2018-06-03,3,POINT(-113.1 33.2)
2018-11-30,7,POINT(-116.0 25.2)
2018-10-06,1,POINT(-90.6 22.7)
2018-06-20,12,POINT(-110.7 41.3)
2018-05-14,36,POINT(-95.1 31.6)
2018-01-25,1,POINT(-101.5 47.4)
2018-01-18,23,POINT(-79.8 36.2)
2018-07-09,54,POINT(-104.0 30.5)
2018-05-21,6,POINT(-97.1 30.5)
2018-02-12,24,POINT(-83.9 23.9)
2018-11-30,74,POINT(-98.3 37.8)
2018-10-11,66,POINT(-80.3 37.5)
2018-05-26,6,POINT(-86.9 44.0)
2018-11-11,3,POINT(-99.5 26.0)
2018-11-15,4,POINT(-94.8 28.7)
2018-04-02,25,POINT(-71.6 22.9)
2018-06-28,26,POINT(-86.9 28.9)
2018-02-25,23,POINT(-74.8 32.8)
2018-06-04,9,POINT(-111.1 48.9)
2018-06-09,4,POINT(-95.8 39.6)
2018-04-21,18,POINT(-74.6 43.5)
2018-05-17,14,POINT(-103.9 29.8)
2018-08-20,27,POINT(-71.6 24.3)
2018-08-08,12,POINT(-115.1 27.7)
2018-03-09,9,POINT(-74.9 27.7)
2018-10-29,7,POINT(-97.7 37.5)
2018-09-06,5,POINT(-116.3 30.2)
2018-11-19,7,POINT(-76.0 45.7)
2018-01-06,2,POINT(-107.4 49.7)
2018-10-07,9,POINT(-118.9 30.3)
2018-04-04,1,POINT(-113.2 41.2)
2018-09-26,5,POINT(-87.0 39.7)
2018-07-16,28,POINT(-71.1 25.8)
2018-01-25,8,POINT(-114.4 47.5)
2018-05-28,23,POINT(-96.9 26.0)
2018-04-28,26,POINT(-111.0 42.1)
2018-12-04,18,POINT(-82.7 30.4)
2018-12-04,64,POINT(-114.1 31.0)
2018-03-07,1,POINT(-108.0 33.7)
2018-10-28,27,POINT(-110.2 45.9)
2018-06-24,64,POINT(-92.4 24.2)
2018-11-15,40,POINT(-76.3 21.6)
2018-03-17,4,POINT(-94.4 32.1)
2018-04-24,8,POINT(-117.1 21.7)
2018-04-21,4,POINT(-91.8 40.6)
2018-09-06,19,POINT(-80.1 42.8)
2018-07-22,25,POINT(-113.4 45.6)
2018-05-27,8,POINT(-116.4 42.3)
2018-02-04,16,POINT(-110.6 47.5)
2018-11-05,24,POINT(-82.7 42.4)
2018-01-26,11,POINT(-90.4 48.1)
2018-08-26,39,POINT(-93.0 25.8)
2018-01-14,30,POINT(-107.5 35.0)
2018-02-14,2,POINT(-103.4 49.8)
2018-08-04,20,POINT(-71.7 40.4)
2018-08-21,6,POINT(-108.0 46.4)
2018-07-12,17,POINT(-74.9 20.9)
2018-02-20,63,POINT(-91.0 46.2)
2018-08-02,43,POINT(-113.8 40.9)
2018-05-31,11,POINT(-96.6 25.1)
2018-10-02,7,POINT(-72.6 20.8)
2018-12-04,6,POINT(-99.1 27.8)
2018-03-17,16,POINT(-76.8 47.5)
2018-08-08,3,POINT(-107.2 40.0)
2018-12-14,16,POINT(-91.5 47.6)
2018-07-06,1,POINT(-77.8 33.4)
2018-10-16,8,POINT(-74.0 48.1)
2018-01-28,5,POINT(-95.7 33.9)
2018-06-29,71,POINT(-88.0 26.1)
2018-09-10,26,POINT(-119.9 24.5)
2018-05-06,9,POINT(-107.3 49.8)
2018-06-26,2,POINT(-106.1 30.0)
2018-02-06,15,POINT(-115.3 24.8)
2018-04-09,5,POINT(-106.0 20.3)
2018-04-08,16,POINT(-103.9 28.6)
2018-05-07,37,POINT(-71.6 46.7)
2018-06-17,20,POINT(-86.6 36.0)
2018-03-21,21,POINT(-98.7 39.0)
2018-10-21,16,POINT(-70.6 47.7)
2018-11-29,53,POINT(-112.3 35.4)
2018-05-06,54,POINT(-96.2 45.1)
2018-12-09,15,POINT(-87.6 29.7)
2018-11-06,8,POINT(-117.2 49.3)
2018-05-30,13,POINT(-84.2 22.4)
2018-01-16,5,POINT(-115.0 41.7)
2018-01-28,21,POINT(-113.0 39.8)
2018-06-22,14,POINT(-112.0 25.8)
2018-02-15,3,POINT(-73.6 31.7)
2018-11-24,5,POINT(-85.8 29.4)
2018-08-24,14,POINT(-87.2 22.8)
2018-08-02,44,POINT(-92.2 37.5)
2018-03-26,17,POINT(-105.4 49.8)
2018-10-09,23,POINT(-89.0 36.8)
2018-08-20,9,POINT(-99.5 36.4)
2018-03-26,17,POINT(-112.7 21.2)
2018-03-06,12,POINT(-85.5 24.2)
2018-05-14,22,POINT(-113.5 35.4)
2018-05-31,2,POINT(-110.5 49.6)
2018-04-25,14,POINT(-79.1 46.3)
2018-03-05,8,POINT(-87.0 30.2)
2018-12-09,8,POINT(-88.5 36.3)
2018-12-29,65,POINT(-99.1 36.6)
2018-12-18,5,POINT(-100.2 40.6)
2018-06-07,8,POINT(-85.5 40.6)
2018-03-18,15,POINT(-83.0 43.7)
2018-05-26,40,POINT(-94.5 20.7)
2018-12-09,11,POINT(-71.5 48.3)
2018-08-13,28,POINT(-72.2 22.1)
2018-11-09,39,POINT(-99.4 34.3)
2018-04-13,8,POINT(-79.0 47.6)
2018-12-13,10,POINT(-92.8 34.6)
2018-10-28,9,POINT(-94.4 21.9)
2018-03-29,36,POINT(-117.3 26.9)
2018-10-30,1,POINT(-91.3 37.4)
2018-06-17,8,POINT(-75.0 22.6)
2018-06-19,23,POINT(-81.0 32.7)
2018-05-15,17,POINT(-80.7 29.9)
2018-02-19,12,POINT(-112.0 44.5)
2018-12-06,16,POINT(-102.1 23.3)
2018-12-13,5,POINT(-108.3 40.5)
2018-05-14,12,POINT(-104.2 32.2)
2018-12-13,14,POINT(-91.0 37.6)
2018-05-17,47,POINT(-101.8 26.2)
2018-09-02,7,POINT(-92.0 38.3)
2018-04-19,41,POINT(-98.1 40.2)
2018-11-09,21,POINT(-105.7 22.1)
2018-10-14,1,POINT(-115.2 44.7)
2018-01-21,26,POINT(-75.4 45.8)
2018-03-31,1,POINT(-119.4 21.9)
2018-10-23,119,POINT(-119.9 38.1)
2018-04-22,42,POINT(-78.7 37.8)
2018-10-28,8,POINT(-70.2 20.4)
2018-03-18,6,POINT(-83.6 30.3)
2018-06-26,10,POINT(-119.2 49.1)
2018-12-09,9,POINT(-108.7 36.7)
2018-05-28,10,POINT(-71.4 48.0)
2018-04-11,8,POINT(-79.6 40.3)
2018-09-03,20,POINT(-91.7 20.9)
2018-04-27,4,POINT(-108.2 22.3)
2018-04-02,38,POINT(-119.3 41.7)
2018-01-28,34,POINT(-119.0 36.6)
2018-01-25,13,POINT(-89.4 23.8)
2018-02-27,39,POINT(-118.9 38.4)
2018-10-24,6,POINT(-70.3 44.3)
2018-05-14,1,POINT(-110.8 42.6)
2018-11-27,20,POINT(-84.5 27.4)
2018-09-06,13,POINT(-112.2 27.7)
2018-02-07,17,POINT(-93.0 49.0)
2018-03-16,46,POINT(-116.0 46.6)
2018-05-22,71,POINT(-81.7 29.6)
2018-11-18,21,POINT(-90.8 44.7)
2018-06-17,29,POINT(-115.7 24.9)
2018-09-16,2,POINT(-77.6 25.9)
2018-12-21,4,POINT(-92.6 25.4)
2018-08-13,27,POINT(-73.9 22.6)
2018-06-01,12,POINT(-74.2 45.6)
2018-01-19,12,POINT(-74.0 37.4)
2018-05-26,8,POINT(-116.1 27.8)
2018-08-29,19,POINT(-114.0 45.5)
2018-12-10,5,POINT(-70.6 44.1)
2018-08-25,20,POINT(-95.6 23.0)
2018-02-04,4,POINT(-108.1 39.3)
2018-07-09,2,POINT(-81.5 41.7)
2018-01-01,9,POINT(-106.8 41.5)
2018-06-02,6,POINT(-83.6 41.7)
2018-05-06,44,POINT(-78.1 25.1)
2018-12-11,2,POINT(-80.8 29.5)
2018-08-14,4,POINT(-106.3 45.3)
2018-08-09,16,POINT(-99.9 47.0)
2018-07-30,14,POINT(-99.3 28.4)
2018-01-25,1,POINT(-95.4 20.7)
2018-01-16,1,POINT(-111.6 45.8)
2018-07-01,89,POINT(-97.4 31.3)
2018-11-25,22,POINT(-94.5 29.9)
2018-05-09,10,POINT(-93.4 30.4)
2018-02-11,13,POINT(-79.0 32.5)
2018-12-02,7,POINT(-94.1 31.3)
2018-08-24,9,POINT(-108.5 37.0)
2018-12-26,21,POINT(-86.8 22.4)
2018-02-03,43,POINT(-80.1 49.1)
2018-12-11,5,POINT(-104.0 48.1)
2018-02-14,37,POINT(-87.7 48.0)
2018-05-14,3,POINT(-112.7 46.4)
2018-01-21,5,POINT(-102.9 39.8)
2018-05-02,1,POINT(-74.5 26.6)
2018-03-11,4,POINT(-74.4 21.5)
2018-12-18,50,POINT(-91.2 23.0)
2018-12-27,13,POINT(-84.9 29.7)
2018-02-17,2,POINT(-77.3 35.1)
2018-02-08,65,POINT(-72.1 49.8)
2018-10-14,43,POINT(-95.5 33.1)
2018-01-10,29,POINT(-91.9 35.7)
2018-01-30,55,POINT(-99.2 40.9)
2018-09-01,5,POINT(-116.4 25.4)
2018-10-01,37,POINT(-98.9 48.0)
2018-03-29,24,POINT(-80.5 35.9)
2018-09-01,41,POINT(-79.8 28.3)
2018-11-25,32,POINT(-75.4 48.1)
2018-01-15,9,POINT(-117.4 38.8)
2018-01-04,30,POINT(-93.6 34.5)
2018-07-10,7,POINT(-114.6 37.4)
2018-06-17,8,POINT(-110.0 42.4)
2018-01-09,3,POINT(-75.0 24.6)
2018-04-19,55,POINT(-95.2 45.9)
2018-05-17,7,POINT(-82.1 48.8)
2018-06-03,15,POINT(-116.8 37.0)
2018-07-28,10,POINT(-99.2 40.5)
2018-09-29,65,POINT(-86.3 45.8)
2018-05-23,9,POINT(-113.3 31.2)
2018-04-09,31,POINT(-103.7 49.8)
2018-11-04,39,POINT(-116.8 40.4)
2018-03-10,12,POINT(-87.4 32.7)
2018-09-04,10,POINT(-71.5 40.3)
2018-09-18,28,POINT(-78.6 35.7)
2018-10-03,49,POINT(-71.3 23.3)
2018-03-20,29,POINT(-77.7 43.9)
2018-05-26,6,POINT(-77.2 36.9)
2018-04-21,44,POINT(-91.1 43.9)
2018-09-15,10,POINT(-94.1 24.6)
2018-04-03,18,POINT(-99.7 36.2)
2018-01-13,36,POINT(-79.1 43.0)
2018-09-17,5,POINT(-110.9 49.6)
2018-04-19,31,POINT(-117.2 46.5)
2018-11-26,19,POINT(-72.6 45.9)
2018-07-08,45,POINT(-119.8 27.4)
2018-04-05,4,POINT(-71.2 45.1)
2018-04-15,11,POINT(-83.6 25.1)
2018-01-08,36,POINT(-103.6 25.9)
2018-03-08,1,POINT(-85.1 23.3)
2018-07-10,3,POINT(-79.1 45.7)
2018-09-13,94,POINT(-107.7 23.2)
2018-01-09,7,POINT(-81.5 24.1)
2018-04-27,75,POINT(-79.8 27.4)
2018-09-24,5,POINT(-107.5 37.2)
2018-04-09,9,POINT(-117.9 46.4)
2018-10-25,28,POINT(-109.8 32.5)
2018-06-13,22,POINT(-110.0 36.4)
2018-05-21,18,POINT(-116.7 25.0)
2018-09-25,16,POINT(-83.7 28.0)
2018-02-06,38,POINT(-101.0 24.0)
2018-03-15,6,POINT(-75.8 32.3)
2018-03-14,12,POINT(-107.4 37.7)
2018-11-04,4,POINT(-97.3 28.5)
2018-07-18,19,POINT(-88.0 45.4)
2018-05-10,6,POINT(-76.1 49.4)
2018-09-03,9,POINT(-93.8 23.6)
2018-11-08,13,POINT(-101.3 20.5)
2018-03-01,1,POINT(-76.6 43.7)
2018-10-06,2,POINT(-104.5 25.7)
2018-04-13,24,POINT(-116.0 30.6)
2018-10-23,12,POINT(-97.7 31.8)
2018-11-16,41,POINT(-80.7 47.5)
2018-12-07,24,POINT(-118.5 39.8)
2018-05-31,1,POINT(-90.7 21.2)
2018-06-06,20,POINT(-90.3 20.4)
2018-07-25,2,POINT(-73.6 26.0)
2018-06-28,31,POINT(-105.7 29.5)
2018-07-16,96,POINT(-106.1 34.5)
2018-08-11,16,POINT(-98.0 45.1)
2018-03-30,23,POINT(-102.2 29.4)
2018-10-14,6,POINT(-83.2 31.3)
2018-10-03,12,POINT(-87.9 29.9)
2018-08-24,39,POINT(-82.1 20.3)
2018-07-02,4,POINT(-79.0 48.7)
2018-07-28,7,POINT(-73.9 24.2)
2018-05-10,12,POINT(-98.5 28.6)
2018-06-02,25,POINT(-70.8 23.9)
2018-01-13,10,POINT(-109.2 34.7)
2018-05-02,53,POINT(-84.3 48.0)
2018-12-25,2,POINT(-93.3 23.0)
2018-08-08,10,POINT(-79.2 33.2)
2018-04-16,25,POINT(-96.2 20.7)
2018-03-11,6,POINT(-80.8 43.1)
2018-07-14,22,POINT(-73.5 39.2)
2018-07-05,4,POINT(-83.4 41.0)
2018-04-09,2,POINT(-81.2 34.2)
2018-03-23,3,POINT(-116.6 47.2)
2018-03-16,54,POINT(-109.8 32.3)
2018-12-06,17,POINT(-71.3 35.4)
2018-07-11,32,POINT(-85.3 40.9)
2018-11-21,9,POINT(-91.9 35.6)
2018-08-02,18,POINT(-101.7 25.7)
2018-11-11,14,POINT(-117.8 29.5)
2018-11-14,59,POINT(-101.5 22.8)
2018-05-24,28,POINT(-95.1 33.0)
2018-08-04,27,POINT(-109.4 38.3)
2018-12-27,1,POINT(-111.3 23.6)
2018-11-20,16,POINT(-94.6 38.9)
2018-01-15,13,POINT(-90.7 46.8)
2018-08-05,53,POINT(-108.0 30.1)
2018-02-04,6,POINT(-90.6 26.7)
2018-07-02,7,POINT(-75.0 46.8)
2018-09-27,11,POINT(-96.3 40.8)
2018-12-24,6,POINT(-77.1 23.2)
2018-04-10,3,POINT(-73.6 32.2)
2018-01-07,39,POINT(-115.4 40.2)
2018-01-30,17,POINT(-115.2 37.2)
2018-11-01,40,POINT(-96.2 38.6)
2018-05-24,36,POINT(-90.6 37.0)
2018-04-21,7,POINT(-98.7 43.9)
2018-08-20,16,POINT(-103.7 29.6)
2018-06-28,2,POINT(-88.0 41.3)
2018-03-13,50,POINT(-119.9 49.7)
2018-07-29,11,POINT(-71.6 31.7)
2018-08-08,11,POINT(-108.4 43.7)
2018-03-21,8,POINT(-74.1 27.4)
2018-03-24,13,POINT(-114.5 28.5)
2018-02-11,6,POINT(-108.1 48.0)
2018-09-30,10,POINT(-108.3 20.8)
2018-07-10,33,POINT(-70.2 26.5)
2018-06-22,36,POINT(-119.8 34.5)
2018-01-07,8,POINT(-88.0 32.1)
2018-06-04,13,POINT(-76.5 38.9)
2018-01-10,42,POINT(-86.4 25.8)
2018-02-03,2,POINT(-101.9 22.1)
2018-02-05,44,POINT(-72.1 31.1)
2018-01-06,5,POINT(-75.3 35.7)
2018-08-03,23,POINT(-98.3 36.9)
2018-05-14,18,POINT(-91.3 38.0)
2018-10-12,17,POINT(-71.6 36.5)
2018-05-06,40,POINT(-70.9 27.4)
2018-12-03,3,POINT(-97.5 42.9)
2018-06-23,9,POINT(-77.6 22.6)
2018-06-01,16,POINT(-104.9 26.0)
2018-11-27,34,POINT(-101.4 42.2)
2018-01-26,5,POINT(-111.8 28.4)
2018-04-25,33,POINT(-109.5 34.8)
2018-10-11,11,POINT(-87.2 29.8)
2018-03-16,5,POINT(-94.5 35.2)
2018-06-15,29,POINT(-108.4 30.4)
2018-07-08,2,POINT(-99.9 49.8)
2018-03-19,15,POINT(-101.3 30.7)
2018-03-31,2,POINT(-70.6 38.8)
2018-06-25,9,POINT(-77.3 46.7)
2018-01-21,19,POINT(-100.6 39.1)
2018-02-23,17,POINT(-74.3 37.0)
2018-07-03,11,POINT(-102.9 37.1)
2018-12-25,12,POINT(-86.6 34.9)
2018-08-10,6,POINT(-71.7 44.2)
2018-11-11,13,POINT(-100.5 21.5)
2018-11-24,62,POINT(-86.0 46.6)
2018-06-28,39,POINT(-105.2 37.6)
2018-10-03,4,POINT(-106.7 45.5)
2018-04-22,1,POINT(-91.3 20.3)
2018-08-12,55,POINT(-71.0 46.1)
2018-08-02,15,POINT(-97.3 23.6)
2018-02-28,16,POINT(-73.1 41.6)
2018-11-23,31,POINT(-74.3 32.5)
2018-04-19,8,POINT(-107.3 40.4)
2018-06-06,14,POINT(-99.9 38.8)
2018-07-10,70,POINT(-87.8 24.9)
2018-07-19,23,POINT(-94.1 35.4)
2018-11-08,4,POINT(-115.2 28.3)
2018-07-15,3,POINT(-70.3 36.8)
2018-02-04,5,POINT(-82.4 42.1)
2018-09-03,30,POINT(-98.1 22.4)
2018-08-25,8,POINT(-89.1 35.5)
2018-04-14,1,POINT(-115.6 38.5)
2018-01-07,58,POINT(-95.2 28.9)
2018-10-10,4,POINT(-73.5 48.6)
2018-01-01,1,POINT(-75.2 35.6)
2018-08-07,6,POINT(-103.1 25.5)
2018-08-18,6,POINT(-93.4 23.2)
2018-06-21,11,POINT(-85.1 36.2)
2018-03-28,51,POINT(-103.0 31.3)
2018-02-10,43,POINT(-116.8 25.8)
2018-05-03,13,POINT(-94.7 20.9)
2018-11-27,11,POINT(-89.9 37.0)
2018-10-25,17,POINT(-119.7 38.0)
2018-06-27,6,POINT(-115.2 24.3)
2018-03-04,2,POINT(-109.6 38.1)
2018-06-14,57,POINT(-102.6 48.6)
2018-07-06,5,POINT(-92.9 49.3)
2018-07-28,5,POINT(-105.3 46.7)
2018-08-15,13,POINT(-106.2 44.2)
2018-02-17,14,POINT(-76.5 26.3)
2018-08-12,1,POINT(-112.7 24.7)
2018-01-03,4,POINT(-95.2 33.3)
2018-06-24,10,POINT(-72.4 38.6)
2018-04-09,24,POINT(-88.7 45.5)
2018-04-26,6,POINT(-84.1 27.0)
2018-09-27,11,POINT(-98.4 34.4)
2018-09-10,17,POINT(-119.0 39.4)
2018-11-13,44,POINT(-87.7 33.4)
2018-04-05,8,POINT(-88.4 33.6)
2018-09-30,3,POINT(-114.5 26.8)
2018-01-24,14,POINT(-96.9 49.6)
2018-04-26,28,POINT(-74.2 34.3)
2018-05-31,3,POINT(-109.7 36.0)
2018-12-04,12,POINT(-96.9 26.6)
2018-02-19,1,POINT(-96.9 35.4)
2018-07-25,1,POINT(-79.5 27.7)
2018-12-01,14,POINT(-78.8 26.1)
2018-03-20,8,POINT(-82.0 28.3)
2018-03-11,38,POINT(-101.7 20.1)
2018-01-27,19,POINT(-116.4 37.1)
2018-09-28,13,POINT(-102.5 31.6)
2018-02-19,11,POINT(-86.0 47.0)
2018-10-19,14,POINT(-84.9 21.2)
2018-09-04,1,POINT(-71.7 21.3)
2018-09-21,45,POINT(-97.3 46.6)
2018-03-20,128,POINT(-88.4 23.8)
2018-07-09,5,POINT(-93.0 20.1)
2018-02-16,3,POINT(-112.5 25.4)
2018-12-27,4,POINT(-96.9 44.7)
2018-12-20,22,POINT(-92.8 44.1)
2018-12-18,22,POINT(-72.5 30.2)
2018-07-08,38,POINT(-101.7 40.0)
2018-09-13,28,POINT(-71.0 35.2)
2018-08-10,12,POINT(-92.9 47.1)
2018-08-29,19,POINT(-107.9 21.7)
2018-09-26,24,POINT(-110.4 44.4)
2018-01-01,15,POINT(-112.9 25.1)
2018-02-03,13,POINT(-97.4 31.7)
2018-03-20,21,POINT(-118.9 25.8)
2018-08-24,17,POINT(-97.7 41.1)
2018-11-30,21,POINT(-70.6 40.3)
2018-12-15,19,POINT(-86.5 36.4)
2018-04-08,26,POINT(-82.0 40.9)
2018-03-23,21,POINT(-114.0 39.2)
2018-07-11,15,POINT(-96.3 43.3)
2018-09-10,23,POINT(-105.7 27.2)
2018-02-07,12,POINT(-75.3 32.9)
2018-01-14,6,POINT(-110.9 24.5)
2018-12-13,1,POINT(-97.1 32.9)
2018-11-06,17,POINT(-90.6 41.1)
2018-07-28,18,POINT(-94.3 40.7)
2018-12-23,72,POINT(-78.5 41.3)
2018-03-30,9,POINT(-108.4 29.3)
2018-02-25,11,POINT(-101.1 39.9)
2018-04-04,5,POINT(-80.4 31.0)
2018-04-03,2,POINT(-93.6 48.3)
2018-12-06,30,POINT(-99.9 30.3)
2018-03-26,6,POINT(-118.5 38.1)
2018-09-02,19,POINT(-82.3 42.5)
2018-01-22,24,POINT(-71.4 47.2)
2018-10-18,13,POINT(-89.0 33.1)
2018-09-29,42,POINT(-77.2 30.8)
2018-11-02,12,POINT(-94.2 32.9)
2018-05-02,7,POINT(-108.4 29.7)
2018-05-08,46,POINT(-119.3 39.6)
2018-04-23,40,POINT(-87.3 48.0)
2018-09-30,4,POINT(-95.3 23.8)
2018-12-02,1,POINT(-80.9 36.8)
2018-05-10,2,POINT(-85.3 46.9)
2018-05-12,7,POINT(-70.6 23.0)
2018-03-26,72,POINT(-94.5 34.8)
2018-12-16,17,POINT(-98.6 46.0)
2018-03-22,10,POINT(-105.7 47.0)
2018-11-21,44,POINT(-96.2 35.4)
2018-03-10,13,POINT(-76.4 20.7)
2018-05-28,8,POINT(-117.9 23.2)
2018-01-16,57,POINT(-71.1 37.6)
2018-11-03,38,POINT(-70.3 23.7)
2018-04-15,38,POINT(-90.1 24.5)
2018-06-14,15,POINT(-103.4 43.2)
2018-07-20,32,POINT(-108.8 42.5)
2018-07-16,4,POINT(-106.2 45.3)
2018-07-04,18,POINT(-117.5 23.2)
2018-11-18,83,POINT(-96.2 25.9)
2018-09-22,7,POINT(-117.1 45.0)
2018-12-29,32,POINT(-84.1 41.6)
2018-04-10,14,POINT(-101.4 44.2)
2018-12-08,1,POINT(-110.0 49.7)
2018-11-16,29,POINT(-92.8 45.9)
2018-08-02,4,POINT(-71.3 35.6)
2018-10-05,20,POINT(-85.2 29.3)
2018-06-11,2,POINT(-95.4 37.1)
2018-06-06,59,POINT(-81.2 39.2)
2018-09-08,7,POINT(-83.1 30.1)
2018-04-07,6,POINT(-75.4 43.1)
2018-01-18,3,POINT(-109.8 22.8)
2018-11-23,59,POINT(-77.1 43.4)
2018-04-07,25,POINT(-104.9 21.0)
2018-01-01,28,POINT(-73.0 34.9)
2018-08-04,14,POINT(-105.9 45.8)
2018-05-12,13,POINT(-73.7 22.6)
2018-09-17,3,POINT(-71.8 35.5)
2018-05-05,17,POINT(-112.7 24.8)
2018-03-23,6,POINT(-71.3 46.8)
2018-10-10,76,POINT(-115.7 45.0)
2018-06-20,32,POINT(-109.1 48.0)
2018-02-28,11,POINT(-97.8 46.2)
2018-02-01,4,POINT(-70.3 42.1)
2018-06-10,31,POINT(-95.6 25.5)
2018-10-11,3,POINT(-92.5 29.1)
2018-04-16,5,POINT(-85.3 34.9)
2018-04-15,5,POINT(-71.6 37.7)
2018-08-16,17,POINT(-80.8 43.5)
2018-07-07,31,POINT(-108.8 26.8)
2018-03-11,8,POINT(-104.9 23.8)
2018-11-14,2,POINT(-115.1 34.5)
2018-10-17,13,POINT(-87.8 24.7)
2018-03-28,28,POINT(-111.0 40.8)
2018-12-28,6,POINT(-107.1 37.3)
2018-02-25,5,POINT(-75.6 42.2)
2018-04-23,59,POINT(-103.7 21.9)
2018-01-13,62,POINT(-91.7 48.9)
2018-01-18,94,POINT(-100.1 20.0)
2018-07-01,33,POINT(-116.3 29.8)
2018-04-23,5,POINT(-101.9 40.4)
2018-08-17,5,POINT(-99.6 21.4)
2018-06-20,9,POINT(-75.2 22.5)
2018-10-22,8,POINT(-103.8 22.3)
2018-07-08,63,POINT(-101.0 37.4)
2018-03-20,32,POINT(-80.9 46.9)
2018-05-26,26,POINT(-82.1 36.7)
2018-07-01,5,POINT(-80.1 38.1)
2018-10-13,49,POINT(-72.3 30.4)
2018-09-07,36,POINT(-80.2 20.6)
2018-12-20,4,POINT(-99.6 20.6)
2018-11-10,41,POINT(-78.9 46.6)
2018-07-15,7,POINT(-94.6 23.1)
2018-11-19,2,POINT(-106.1 50.0)
2018-03-12,22,POINT(-104.9 24.9)
2018-09-05,22,POINT(-108.8 40.2)
2018-05-26,2,POINT(-112.8 48.5)
2018-04-16,8,POINT(-110.8 30.9)
2018-09-20,99,POINT(-116.8 42.0)
2018-10-23,23,POINT(-75.6 30.5)
2018-03-11,27,POINT(-73.4 29.1)
2018-07-12,5,POINT(-90.7 26.1)
2018-03-09,2,POINT(-78.0 44.6)
2018-11-01,7,POINT(-110.8 27.7)
2018-02-21,6,POINT(-74.9 28.5)
2018-12-29,6,POINT(-94.7 50.0)
2018-10-12,5,POINT(-116.6 29.8)
2018-11-30,18,POINT(-112.9 32.7)
2018-01-09,8,POINT(-104.6 49.7)
2018-09-08,35,POINT(-117.8 31.1)
2018-11-28,5,POINT(-104.5 31.0)
2018-10-25,13,POINT(-117.0 44.8)
2018-07-03,1,POINT(-108.2 29.4)
2018-06-28,14,POINT(-106.7 27.0)
2018-07-17,2,POINT(-70.3 32.7)
2018-05-08,77,POINT(-108.2 41.0)
2018-01-20,32,POINT(-108.0 21.3)
2018-11-24,14,POINT(-85.7 31.2)
2018-03-06,2,POINT(-77.0 30.4)
2018-07-01,18,POINT(-100.6 27.3)
2018-08-29,29,POINT(-76.2 39.6)
2018-01-24,5,POINT(-103.0 28.7)
2018-03-24,17,POINT(-110.1 38.2)
2018-11-15,34,POINT(-103.5 35.1)
2018-07-04,30,POINT(-89.5 26.5)
2018-11-12,33,POINT(-101.6 28.0)
2018-04-09,43,POINT(-86.4 25.1)
2018-03-03,56,POINT(-108.2 21.7)
2018-10-13,11,POINT(-85.0 38.6)
2018-01-22,17,POINT(-102.6 40.2)
2018-07-31,32,POINT(-97.2 25.0)
2018-05-06,24,POINT(-92.1 38.5)
2018-02-11,109,POINT(-85.7 49.5)
2018-04-08,1,POINT(-108.1 22.2)
