date,number_of_strikes,center_point_geom
2017-01-19,57,POINT(-84.5 30.3)
2016-01-09,18,POINT(-105.6 46.7)
2017-05-29,15,POINT(-100.4 28.6)
2017-01-03,50,POINT(-83.4 26.1)
2016-11-04,10,POINT(-114.1 31.8)
2016-06-18,19,POINT(-80.7 41.7)
2016-05-26,38,POINT(-84.4 38.6)
2017-06-01,19,POINT(-97.5 24.5)
2017-11-13,8,POINT(-98.1 49.4)
2016-03-20,17,POINT(-74.7 49.4)
2017-03-27,12,POINT(-84.2 28.2)
2017-04-10,84,POINT(-89.0 35.9)
2017-07-08,2,POINT(-76.8 26.8)
2017-02-15,30,POINT(-103.4 49.8)
2017-07-15,1,POINT(-105.7 30.4)
2016-10-21,19,POINT(-109.5 47.1)
2016-05-09,12,POINT(-94.0 32.9)
2016-06-13,49,POINT(-70.6 41.5)
2017-09-04,16,POINT(-73.6 47.2)
2017-03-25,36,POINT(-97.2 38.6)
2017-05-21,23,POINT(-114.4 26.9)
2016-03-09,12,POINT(-76.3 43.9)
2017-07-09,9,POINT(-73.9 47.3)
2017-10-23,3,POINT(-111.4 22.7)
2017-05-14,1,POINT(-75.8 31.2)
2016-05-14,1,POINT(-97.7 49.8)
2017-05-16,6,POINT(-119.4 39.6)
2016-12-10,17,POINT(-72.8 25.2)
2017-12-30,75,POINT(-117.9 45.3)
2017-10-21,25,POINT(-118.3 34.1)
2017-09-29,2,POINT(-71.8 45.9)
2016-02-23,21,POINT(-109.3 42.9)
2016-11-27,14,POINT(-92.2 41.7)
2017-02-23,21,POINT(-72.9 28.1)
2017-12-21,20,POINT(-73.0 36.8)
2017-10-17,4,POINT(-111.3 45.7)
2016-11-08,51,POINT(-94.3 45.6)
2016-05-17,17,POINT(-119.7 25.1)
2016-12-20,25,POINT(-115.5 32.0)
2017-05-16,10,POINT(-72.6 33.8)
2016-08-12,3,POINT(-99.2 34.4)
2017-09-05,24,POINT(-112.5 33.7)
2016-04-08,58,POINT(-88.4 22.9)
2016-11-02,18,POINT(-111.3 47.1)
2017-01-25,5,POINT(-71.0 43.4)
2016-03-31,20,POINT(-86.5 32.9)
2017-01-08,12,POINT(-101.6 48.5)
2016-07-22,11,POINT(-100.9 36.2)
2017-08-31,49,POINT(-74.2 21.7)
2017-09-24,27,POINT(-75.2 33.3)
2016-04-26,15,POINT(-72.5 26.2)
2016-03-06,11,POINT(-97.3 49.9)
2016-05-10,6,POINT(-77.5 23.7)
2017-01-20,9,POINT(-95.8 29.2)
2016-04-01,16,POINT(-88.4 40.3)
2016-03-17,1,POINT(-94.6 26.7)
2016-09-08,9,POINT(-89.6 23.4)
2016-11-15,14,POINT(-94.5 31.6)
2017-10-14,19,POINT(-112.3 46.9)
2016-02-23,28,POINT(-114.6 37.3)
2017-10-13,1,POINT(-72.9 42.4)
2017-10-19,7,POINT(-94.5 28.6)
2016-05-24,7,POINT(-72.9 46.8)
2017-11-09,15,POINT(-85.7 36.8)
2016-03-26,13,POINT(-115.6 30.6)
2016-05-20,2,POINT(-109.9 39.7)
2016-02-14,29,POINT(-81.6 32.2)
2017-10-01,24,POINT(-111.1 28.3)
2016-04-26,35,POINT(-119.6 43.0)
2016-05-26,3,POINT(-114.4 23.2)
2017-10-20,15,POINT(-96.2 39.9)
2016-01-21,19,POINT(-111.8 35.8)
2017-06-19,2,POINT(-117.7 35.4)
2016-06-06,65,POINT(-82.8 30.3)
2017-04-20,32,POINT(-71.4 28.3)
2016-02-17,6,POINT(-71.1 40.7)
2017-02-22,20,POINT(-75.0 44.3)
2016-04-19,4,POINT(-119.0 31.6)
2017-07-24,42,POINT(-108.0 24.3)
2017-06-12,3,POINT(-113.1 20.6)
2016-10-30,47,POINT(-88.0 37.4)
2017-04-26,36,POINT(-77.5 27.5)
2017-07-20,14,POINT(-91.4 32.4)
2016-05-16,22,POINT(-102.7 36.7)
2016-03-17,6,POINT(-74.4 41.7)
2016-09-26,10,POINT(-94.7 32.7)
2017-11-22,5,POINT(-111.3 41.1)
2016-03-25,15,POINT(-93.3 47.4)
2017-04-12,8,POINT(-119.1 28.3)
2017-10-12,9,POINT(-118.1 40.9)
2017-11-12,12,POINT(-88.6 29.1)
2016-08-29,42,POINT(-83.8 22.0)
2016-03-04,16,POINT(-113.1 22.5)
2016-08-27,33,POINT(-93.3 41.1)
2016-04-04,38,POINT(-81.4 24.5)
2017-10-19,6,POINT(-75.9 49.9)
2017-02-01,31,POINT(-96.3 36.3)
2016-02-18,21,POINT(-113.9 29.4)
2017-03-28,15,POINT(-116.5 38.2)
2016-05-24,2,POINT(-77.2 22.7)
2017-02-01,17,POINT(-116.1 21.6)
2017-11-01,4,POINT(-79.1 36.1)
2017-12-29,34,POINT(-98.2 25.4)
2016-10-29,55,POINT(-98.2 22.2)
2017-03-03,14,POINT(-94.1 38.8)
2016-01-17,12,POINT(-113.2 33.5)
2016-03-21,14,POINT(-82.9 34.9)
2016-07-02,2,POINT(-105.0 42.9)
2017-04-11,6,POINT(-90.1 40.6)
2016-10-09,57,POINT(-119.7 44.2)
2016-03-11,9,POINT(-105.9 22.7)
2016-03-30,18,POINT(-118.0 22.5)
2017-12-09,21,POINT(-104.3 37.3)
2017-10-03,42,POINT(-113.7 47.7)
2017-08-14,6,POINT(-116.5 42.4)
2016-12-30,45,POINT(-77.6 41.0)
2016-07-21,10,POINT(-101.8 30.6)
2016-08-18,51,POINT(-78.7 37.1)
2017-08-21,11,POINT(-75.4 40.9)
2016-01-06,3,POINT(-94.7 35.2)
2016-12-22,2,POINT(-91.6 26.9)
2017-03-24,69,POINT(-87.7 40.4)
2016-05-25,3,POINT(-87.8 35.5)
2016-02-24,16,POINT(-93.5 27.5)
2016-03-07,15,POINT(-90.3 35.8)
2017-11-27,11,POINT(-97.9 30.3)
2016-05-26,11,POINT(-74.2 22.0)
2017-08-08,13,POINT(-83.9 34.2)
2017-10-12,3,POINT(-104.3 49.1)
2016-08-19,32,POINT(-103.2 27.5)
2017-04-12,10,POINT(-97.2 33.2)
2017-11-25,6,POINT(-118.4 44.6)
2016-04-05,8,POINT(-70.4 48.5)
2017-05-05,19,POINT(-96.6 21.7)
2016-09-04,30,POINT(-81.2 42.5)
2016-05-11,4,POINT(-112.1 29.7)
2017-06-08,18,POINT(-89.5 23.2)
2016-03-10,11,POINT(-100.9 42.7)
2016-12-14,40,POINT(-75.5 34.1)
2017-03-17,60,POINT(-73.4 26.2)
2016-09-12,23,POINT(-88.8 41.5)
2017-01-20,18,POINT(-117.0 26.6)
2017-05-19,31,POINT(-96.7 38.9)
2017-11-30,14,POINT(-119.2 30.0)
2017-08-23,2,POINT(-94.1 26.8)
2017-02-19,25,POINT(-94.9 21.2)
2016-11-14,18,POINT(-99.1 24.7)
2016-11-11,4,POINT(-103.1 48.0)
2017-10-27,5,POINT(-91.1 33.5)
2017-10-23,6,POINT(-111.2 45.4)
2016-11-25,27,POINT(-118.7 42.8)
2016-05-11,15,POINT(-80.7 40.8)
2016-05-23,1,POINT(-80.7 42.1)
2016-09-03,37,POINT(-91.0 25.0)
2016-03-03,21,POINT(-78.5 27.4)
2017-11-12,27,POINT(-94.4 43.4)
2017-05-17,56,POINT(-119.7 40.0)
2016-08-23,7,POINT(-112.6 44.3)
2017-01-31,18,POINT(-97.0 40.6)
2016-05-02,29,POINT(-76.9 43.6)
2016-09-26,15,POINT(-108.7 37.5)
2016-01-08,14,POINT(-118.3 44.5)
2017-12-30,53,POINT(-99.4 29.7)
2016-12-07,6,POINT(-116.7 22.0)
2017-11-16,22,POINT(-92.5 26.0)
2017-09-29,71,POINT(-117.2 24.6)
2016-11-10,5,POINT(-119.2 34.2)
2017-07-14,13,POINT(-72.8 47.1)
2016-12-01,75,POINT(-86.7 29.3)
2016-09-12,1,POINT(-114.0 35.5)
2016-04-25,20,POINT(-92.2 44.5)
2017-01-23,11,POINT(-107.1 46.1)
2016-03-25,30,POINT(-81.9 28.3)
2017-09-23,8,POINT(-79.3 35.7)
2016-02-19,10,POINT(-94.6 27.7)
2016-06-12,15,POINT(-99.5 32.6)
2016-05-27,9,POINT(-104.1 31.8)
2017-07-08,7,POINT(-118.4 21.9)
2016-05-15,9,POINT(-92.0 20.8)
2016-08-05,48,POINT(-94.6 38.5)
2017-05-20,9,POINT(-109.3 25.2)
2017-01-06,46,POINT(-93.4 24.5)
2016-08-21,5,POINT(-96.6 30.7)
2016-04-24,23,POINT(-107.0 26.9)
2016-07-07,28,POINT(-82.8 42.4)
2017-02-20,3,POINT(-107.7 39.5)
2016-07-15,16,POINT(-97.4 48.9)
2017-07-03,1,POINT(-93.3 32.1)
2017-06-07,53,POINT(-79.4 20.8)
2017-09-27,15,POINT(-99.0 45.4)
2017-07-09,1,POINT(-109.7 23.7)
2016-01-14,23,POINT(-119.3 28.1)
2017-07-17,44,POINT(-107.4 38.9)
2016-09-01,27,POINT(-82.5 33.8)
2017-11-22,3,POINT(-79.0 40.8)
2016-10-28,16,POINT(-90.0 25.8)
2017-04-08,27,POINT(-72.6 37.6)
2017-10-03,33,POINT(-93.9 33.6)
2017-03-08,1,POINT(-96.0 37.6)
2017-09-03,7,POINT(-78.4 46.5)
2017-04-06,44,POINT(-111.7 36.0)
2016-10-10,6,POINT(-119.2 42.2)
2017-09-14,13,POINT(-75.9 42.3)
2017-08-26,24,POINT(-93.3 39.9)
2017-08-10,85,POINT(-82.8 34.5)
2017-12-17,12,POINT(-88.6 20.1)
2017-06-17,15,POINT(-86.8 23.6)
2017-11-12,17,POINT(-90.6 36.3)
2017-01-02,6,POINT(-83.7 21.3)
2016-06-05,10,POINT(-114.3 21.4)
2017-04-07,12,POINT(-107.5 23.8)
2017-08-02,1,POINT(-96.0 27.0)
2016-06-09,1,POINT(-84.2 50.0)
2016-06-22,6,POINT(-104.6 23.6)
2017-05-13,15,POINT(-79.6 28.1)
2017-07-03,63,POINT(-116.7 40.5)
2016-12-01,72,POINT(-80.5 40.3)
2016-01-26,21,POINT(-85.0 46.2)
2017-05-18,36,POINT(-116.7 38.3)
2016-10-25,47,POINT(-118.4 28.0)
2017-03-12,37,POINT(-78.0 27.2)
2016-01-11,16,POINT(-112.8 44.9)
2016-08-25,25,POINT(-107.3 22.9)
2017-09-10,1,POINT(-75.2 34.4)
2017-02-13,21,POINT(-102.9 34.5)
2016-11-29,12,POINT(-93.5 42.2)
2016-11-08,21,POINT(-118.4 49.9)
2016-01-01,24,POINT(-91.5 34.9)
2017-06-06,3,POINT(-84.3 43.3)
2017-10-31,42,POINT(-91.7 45.5)
2016-03-28,4,POINT(-79.6 21.0)
2016-08-29,1,POINT(-81.2 39.1)
2016-05-11,12,POINT(-96.0 46.5)
2017-08-20,2,POINT(-87.7 41.6)
2017-09-13,63,POINT(-106.2 43.2)
2016-11-23,7,POINT(-102.1 44.3)
2016-04-20,6,POINT(-88.9 20.6)
2017-12-20,7,POINT(-87.0 47.9)
2016-10-15,7,POINT(-115.7 47.2)
2017-02-20,2,POINT(-79.0 38.0)
2016-03-14,16,POINT(-88.1 30.5)
2016-04-17,1,POINT(-103.6 31.1)
2017-05-30,28,POINT(-108.7 36.1)
2017-12-27,30,POINT(-89.8 28.7)
2017-11-21,11,POINT(-85.2 37.0)
2017-10-28,71,POINT(-73.6 38.5)
2016-04-14,31,POINT(-110.8 41.9)
2017-01-16,3,POINT(-94.9 22.0)
2017-08-18,79,POINT(-72.2 22.0)
2016-03-17,38,POINT(-74.5 47.7)
2016-07-21,25,POINT(-96.1 42.3)
2017-05-15,22,POINT(-92.4 30.3)
2016-08-28,19,POINT(-74.2 20.7)
2017-12-07,93,POINT(-118.4 38.3)
2017-01-06,14,POINT(-71.2 27.5)
2016-07-23,4,POINT(-71.2 21.7)
2017-02-15,7,POINT(-72.8 42.7)
2016-08-01,10,POINT(-71.7 49.3)
2017-03-16,8,POINT(-104.8 42.4)
2017-06-14,1,POINT(-118.1 23.4)
2017-11-01,2,POINT(-105.8 31.0)
2016-07-30,1,POINT(-102.7 27.4)
2016-02-22,23,POINT(-102.4 31.2)
2017-05-25,22,POINT(-86.0 36.7)
2016-03-28,2,POINT(-76.8 39.0)
2017-11-02,8,POINT(-108.9 29.2)
2016-01-09,7,POINT(-97.6 40.2)
2017-11-21,13,POINT(-101.1 40.5)
2016-03-23,9,POINT(-81.8 49.8)
2017-10-24,35,POINT(-104.1 34.4)
2016-01-25,43,POINT(-117.2 29.9)
2016-08-12,5,POINT(-103.3 45.7)
2017-05-11,3,POINT(-102.3 25.0)
2017-03-05,37,POINT(-78.9 33.4)
2017-03-03,14,POINT(-92.6 38.8)
2016-07-12,8,POINT(-93.8 24.3)
2016-04-27,2,POINT(-90.1 21.6)
2016-03-18,19,POINT(-91.9 31.9)
2016-05-31,5,POINT(-85.9 30.5)
2016-02-25,1,POINT(-74.8 42.3)
2016-12-22,12,POINT(-76.2 36.0)
2016-09-15,19,POINT(-95.2 20.7)
2017-06-18,4,POINT(-77.7 47.6)
2017-11-04,22,POINT(-76.8 45.8)
2017-08-16,5,POINT(-80.5 22.2)
2017-07-24,1,POINT(-117.9 27.6)
2017-07-31,4,POINT(-86.9 38.7)
2017-02-09,18,POINT(-104.3 25.4)
2016-04-24,21,POINT(-76.3 49.2)
2017-04-18,41,POINT(-105.8 32.6)
2016-11-29,2,POINT(-74.1 41.1)
2017-09-12,62,POINT(-89.2 35.3)
2016-11-04,15,POINT(-87.7 29.2)
2016-11-26,6,POINT(-75.6 40.9)
2017-06-27,10,POINT(-70.7 34.3)
2017-12-25,2,POINT(-104.5 39.1)
2017-05-18,3,POINT(-115.6 31.8)
2016-03-28,43,POINT(-83.8 49.9)
2017-07-27,3,POINT(-116.5 26.2)
2016-01-03,2,POINT(-93.3 25.5)
2017-01-17,19,POINT(-102.7 20.3)
2017-09-15,10,POINT(-100.5 46.1)
2017-06-07,11,POINT(-108.2 24.7)
2017-07-18,3,POINT(-85.0 27.4)
2016-05-27,1,POINT(-91.4 26.2)
2017-05-20,41,POINT(-72.4 49.4)
2017-10-07,10,POINT(-102.2 45.6)
2016-03-24,3,POINT(-100.3 42.5)
2017-02-01,5,POINT(-111.7 31.6)
2016-07-02,3,POINT(-89.4 20.2)
2016-06-17,14,POINT(-115.3 49.0)
2017-07-14,33,POINT(-71.6 26.1)
2016-04-17,11,POINT(-74.5 22.0)
2016-07-11,20,POINT(-85.0 31.4)
2016-08-01,23,POINT(-104.1 28.4)
2016-12-25,25,POINT(-102.2 48.3)
2016-04-04,19,POINT(-115.6 20.8)
2017-06-26,17,POINT(-107.6 49.4)
2016-06-04,14,POINT(-102.3 37.6)
2017-06-07,13,POINT(-97.6 29.0)
2016-09-28,9,POINT(-96.8 46.0)
2016-06-11,15,POINT(-75.7 32.5)
2017-07-09,14,POINT(-97.5 36.0)
2016-06-28,8,POINT(-72.1 24.3)
2016-08-10,8,POINT(-115.8 46.4)
2016-04-25,12,POINT(-109.5 46.3)
2016-01-05,33,POINT(-100.6 42.5)
2016-03-06,6,POINT(-75.6 41.8)
2017-06-10,38,POINT(-113.9 26.0)
2017-03-24,26,POINT(-102.2 33.3)
2016-05-28,7,POINT(-114.4 22.8)
2016-04-10,1,POINT(-81.3 37.7)
2016-09-23,2,POINT(-105.9 26.3)
2017-12-30,43,POINT(-98.3 29.0)
2017-07-07,33,POINT(-79.1 44.5)
2016-03-06,10,POINT(-111.6 49.6)
2016-12-15,2,POINT(-72.6 31.4)
2016-04-29,34,POINT(-100.3 43.8)
2016-09-01,6,POINT(-103.5 24.0)
2017-01-23,62,POINT(-110.5 35.9)
2016-10-13,15,POINT(-96.6 36.5)
2016-02-17,26,POINT(-71.0 46.6)
2017-02-21,13,POINT(-95.5 27.2)
2016-12-16,1,POINT(-97.4 21.9)
2016-06-03,2,POINT(-119.6 30.5)
2016-12-03,75,POINT(-105.6 42.4)
2016-09-17,11,POINT(-108.6 21.4)
2017-06-12,5,POINT(-118.1 24.4)
2016-07-21,26,POINT(-97.7 21.4)
2017-03-15,43,POINT(-113.2 34.9)
2016-06-14,7,POINT(-94.9 44.7)
2017-01-13,17,POINT(-97.3 28.0)
2017-03-13,6,POINT(-108.9 20.9)
2016-02-17,35,POINT(-80.1 25.3)
2016-08-16,2,POINT(-73.7 22.5)
2017-12-25,10,POINT(-113.3 36.6)
2017-12-28,10,POINT(-115.1 35.0)
2017-11-11,21,POINT(-102.8 27.4)
2016-01-22,4,POINT(-89.5 45.3)
2016-10-01,13,POINT(-88.4 32.3)
2016-04-22,17,POINT(-88.8 49.1)
2017-12-15,45,POINT(-91.2 27.0)
2017-06-28,15,POINT(-100.7 38.7)
2016-03-29,3,POINT(-80.9 43.9)
2017-10-07,3,POINT(-72.3 25.7)
2016-01-11,52,POINT(-90.5 43.8)
2016-01-27,78,POINT(-109.0 46.5)
2017-03-31,4,POINT(-91.9 40.0)
2016-01-31,28,POINT(-82.2 46.9)
2017-08-25,6,POINT(-78.5 31.8)
2017-03-22,36,POINT(-84.1 32.1)
2017-03-03,3,POINT(-75.5 20.6)
2017-11-11,12,POINT(-72.4 44.0)
2017-07-12,19,POINT(-95.4 21.0)
2017-08-13,39,POINT(-93.0 27.9)
2017-05-28,39,POINT(-103.1 38.6)
2017-02-02,5,POINT(-87.1 38.2)
2017-06-15,69,POINT(-90.2 34.4)
2017-01-21,21,POINT(-111.1 38.5)
2017-09-09,22,POINT(-85.3 29.7)
2016-11-25,44,POINT(-79.7 26.1)
2017-08-24,8,POINT(-110.9 28.8)
2016-05-17,11,POINT(-111.8 27.4)
2017-11-10,84,POINT(-88.0 32.9)
2017-10-14,1,POINT(-114.2 42.7)
2017-12-25,41,POINT(-79.5 29.8)
2017-04-26,37,POINT(-87.9 30.7)
2016-10-26,7,POINT(-118.4 40.9)
2016-02-01,35,POINT(-81.5 47.4)
2017-04-01,9,POINT(-94.5 27.8)
2017-06-25,20,POINT(-95.2 42.1)
2017-01-19,12,POINT(-104.4 38.7)
2016-11-27,3,POINT(-105.8 35.6)
2016-02-13,46,POINT(-95.0 20.6)
2017-06-30,16,POINT(-119.8 31.4)
2017-02-27,14,POINT(-80.2 26.2)
2016-02-14,43,POINT(-80.8 24.2)
2017-01-14,8,POINT(-83.2 28.3)
2017-05-11,17,POINT(-89.9 39.6)
2016-05-17,43,POINT(-105.2 36.2)
2017-07-12,9,POINT(-87.1 33.1)
2017-02-11,32,POINT(-113.5 24.4)
2016-07-03,15,POINT(-106.8 43.3)
2017-05-03,4,POINT(-117.7 34.4)
2016-01-18,1,POINT(-77.0 39.4)
2017-11-27,26,POINT(-78.6 21.1)
2016-03-12,7,POINT(-97.5 46.8)
2017-09-26,34,POINT(-98.1 35.5)
2016-06-19,5,POINT(-73.7 30.5)
2016-03-17,17,POINT(-86.2 44.8)
2017-02-03,2,POINT(-84.5 44.4)
2017-06-04,27,POINT(-102.0 26.6)
2016-07-19,30,POINT(-105.4 31.1)
2017-08-03,50,POINT(-114.3 38.2)
2016-08-26,17,POINT(-116.4 50.0)
2016-11-12,3,POINT(-74.7 43.6)
2017-06-06,36,POINT(-74.7 21.5)
2016-11-15,8,POINT(-108.6 42.1)
2017-07-03,46,POINT(-118.1 34.7)
2017-06-05,77,POINT(-102.7 20.5)
2017-06-11,3,POINT(-72.4 33.6)
2017-04-21,2,POINT(-104.7 29.8)
2016-11-20,46,POINT(-76.7 23.1)
2017-04-10,46,POINT(-79.2 36.0)
2016-02-11,18,POINT(-72.8 48.3)
2016-08-21,44,POINT(-95.2 46.2)
2017-07-09,54,POINT(-73.9 36.8)
2017-03-12,17,POINT(-82.9 26.2)
2017-11-06,24,POINT(-76.6 23.4)
2017-10-23,20,POINT(-83.3 40.5)
2016-10-06,4,POINT(-96.9 31.8)
2016-07-22,12,POINT(-74.0 35.7)
2016-11-01,23,POINT(-80.0 43.3)
2017-05-24,19,POINT(-87.9 38.1)
2016-10-22,5,POINT(-95.8 22.3)
2016-01-22,49,POINT(-115.3 49.6)
2017-11-17,31,POINT(-79.2 24.3)
2016-08-29,2,POINT(-99.2 49.4)
2017-07-31,9,POINT(-102.0 35.2)
2017-01-28,109,POINT(-108.5 45.2)
2017-03-02,10,POINT(-92.9 23.7)
2017-03-28,22,POINT(-78.5 45.8)
2017-05-21,3,POINT(-105.5 23.9)
2017-08-28,8,POINT(-74.0 46.7)
2016-07-31,43,POINT(-100.2 33.3)
2016-08-28,15,POINT(-71.5 45.8)
2017-02-12,35,POINT(-86.2 28.3)
2017-09-13,1,POINT(-101.6 41.2)
2017-07-12,22,POINT(-70.8 43.2)
2017-10-29,8,POINT(-90.3 35.0)
2017-08-14,40,POINT(-81.6 45.9)
2016-02-14,58,POINT(-97.4 40.5)
2017-12-07,24,POINT(-114.0 29.4)
2016-08-24,4,POINT(-71.8 47.9)
2017-12-23,13,POINT(-103.9 30.2)
2017-08-17,13,POINT(-74.1 41.9)
2016-04-22,36,POINT(-74.6 40.8)
2017-05-21,13,POINT(-115.3 24.0)
2017-10-04,9,POINT(-114.3 32.8)
2017-03-25,19,POINT(-89.4 37.2)
2017-07-21,21,POINT(-118.2 25.6)
2017-06-21,34,POINT(-98.9 23.0)
2016-07-27,47,POINT(-93.6 36.4)
2016-10-16,45,POINT(-110.2 24.6)
2017-05-12,20,POINT(-81.5 43.6)
2016-07-01,15,POINT(-98.4 45.7)
2017-12-19,33,POINT(-98.8 22.8)
2017-12-16,8,POINT(-108.3 41.1)
2017-02-03,29,POINT(-75.6 42.0)
2016-07-26,15,POINT(-119.4 22.0)
2017-02-26,3,POINT(-119.7 37.9)
2017-01-24,28,POINT(-70.2 38.7)
2016-12-31,21,POINT(-118.9 35.4)
2017-08-06,2,POINT(-112.2 40.7)
2017-03-11,12,POINT(-75.9 27.4)
2016-11-07,14,POINT(-89.2 27.8)
2016-12-04,22,POINT(-88.8 47.7)
2016-05-26,23,POINT(-96.2 40.4)
2017-12-16,5,POINT(-112.5 31.9)
2017-04-01,1,POINT(-101.6 40.1)
2017-02-14,32,POINT(-84.1 42.4)
2017-10-06,80,POINT(-95.7 29.1)
2016-10-08,57,POINT(-83.5 35.6)
2017-02-17,14,POINT(-119.6 23.4)
2017-08-12,16,POINT(-87.2 38.0)
2016-04-06,54,POINT(-90.4 40.6)
2016-06-11,16,POINT(-71.3 42.3)
2017-03-12,7,POINT(-74.6 48.8)
2016-07-14,23,POINT(-90.0 25.0)
2017-09-19,13,POINT(-91.2 22.1)
2016-06-09,31,POINT(-115.4 48.3)
2016-09-11,31,POINT(-72.9 39.5)
2016-03-10,55,POINT(-84.7 36.9)
2017-02-15,3,POINT(-94.9 32.7)
2017-12-14,15,POINT(-77.1 33.2)
2016-02-05,31,POINT(-83.5 28.9)
2016-10-31,12,POINT(-91.8 38.7)
2017-12-30,20,POINT(-93.0 20.5)
2017-04-14,34,POINT(-73.7 36.3)
2016-11-04,13,POINT(-80.0 21.7)
2016-07-15,11,POINT(-99.8 41.7)
2017-04-25,4,POINT(-88.6 48.9)
2016-12-01,35,POINT(-110.2 25.6)
2017-12-04,32,POINT(-73.3 28.2)
2016-10-17,28,POINT(-85.2 36.2)
2017-03-05,10,POINT(-72.0 34.7)
2017-08-20,18,POINT(-105.4 44.5)
2017-03-07,3,POINT(-104.2 23.8)
2017-06-17,8,POINT(-78.4 36.6)
2017-10-07,12,POINT(-106.9 47.7)
2017-05-24,1,POINT(-102.1 40.0)
2017-05-19,3,POINT(-75.8 28.1)
2017-11-03,36,POINT(-94.1 21.9)
2017-07-08,71,POINT(-105.0 32.6)
2017-02-12,8,POINT(-99.5 34.0)
2017-02-05,3,POINT(-84.4 24.0)
2016-02-10,55,POINT(-112.1 34.4)
2017-01-18,50,POINT(-71.9 40.3)
2016-10-17,22,POINT(-95.4 34.3)
2016-07-01,9,POINT(-81.8 26.8)
2016-02-09,3,POINT(-84.9 48.8)
2017-08-21,57,POINT(-86.0 23.4)
2016-08-12,51,POINT(-99.0 38.3)
2016-10-11,28,POINT(-117.9 41.9)
2016-05-17,55,POINT(-82.9 28.1)
2016-11-30,4,POINT(-72.3 31.4)
2016-05-17,3,POINT(-94.7 33.1)
2017-04-18,5,POINT(-72.3 39.4)
2017-05-02,5,POINT(-93.3 35.4)
2017-07-29,36,POINT(-111.6 25.7)
2017-09-20,51,POINT(-108.0 46.8)
2017-09-01,5,POINT(-76.8 30.9)
2016-05-25,13,POINT(-88.9 31.5)
2017-02-12,13,POINT(-99.3 44.0)
2017-05-24,4,POINT(-80.0 36.1)
2016-03-25,39,POINT(-87.9 26.9)
2017-07-16,15,POINT(-76.4 47.4)
2017-08-29,17,POINT(-71.5 44.2)
2016-01-09,6,POINT(-87.4 38.0)
2016-03-29,17,POINT(-71.5 35.4)
2016-03-29,32,POINT(-96.5 40.3)
2016-08-06,8,POINT(-78.0 30.8)
2016-12-15,3,POINT(-74.7 40.8)
2017-02-08,18,POINT(-117.7 21.1)
2016-06-09,21,POINT(-76.7 32.0)
2016-02-12,5,POINT(-99.6 38.5)
2017-04-18,6,POINT(-100.1 38.6)
2016-09-14,4,POINT(-80.9 22.1)
2016-06-07,51,POINT(-107.7 41.6)
2016-05-11,5,POINT(-118.4 22.5)
2017-07-12,1,POINT(-106.4 42.2)
2017-08-23,37,POINT(-87.6 47.4)
2016-02-14,33,POINT(-72.3 49.3)
2016-11-16,13,POINT(-100.2 38.1)
2016-07-12,32,POINT(-80.1 41.4)
2017-06-01,12,POINT(-110.0 27.0)
2016-09-19,6,POINT(-77.4 31.2)
2017-03-10,12,POINT(-81.7 20.4)
2017-12-08,14,POINT(-97.6 43.9)
2017-06-13,1,POINT(-75.3 40.7)
2016-10-23,3,POINT(-118.1 27.7)
2017-05-15,42,POINT(-80.7 34.7)
2017-09-10,10,POINT(-118.2 41.9)
2016-03-09,9,POINT(-76.8 40.0)
2016-01-25,44,POINT(-111.2 29.6)
2017-07-21,4,POINT(-118.1 31.1)
2017-05-27,5,POINT(-104.6 24.6)
2016-07-01,36,POINT(-111.1 24.1)
2016-02-23,7,POINT(-87.4 32.1)
2016-03-21,21,POINT(-96.4 34.4)
2016-06-08,27,POINT(-113.5 48.5)
2017-01-20,6,POINT(-74.2 35.2)
2017-03-24,6,POINT(-101.6 25.7)
2016-09-20,15,POINT(-105.9 25.1)
2017-09-12,32,POINT(-85.1 30.4)
2016-11-04,17,POINT(-100.3 47.6)
2016-02-13,2,POINT(-112.7 43.8)
2016-07-19,9,POINT(-90.9 34.8)
2016-10-10,9,POINT(-118.5 48.7)
2016-05-26,33,POINT(-88.6 26.5)
2017-03-15,7,POINT(-76.6 33.0)
2017-02-07,47,POINT(-106.9 20.0)
2017-12-11,9,POINT(-77.4 46.0)
2016-07-02,5,POINT(-107.7 24.7)
2017-06-30,16,POINT(-109.9 48.7)
2016-07-27,10,POINT(-84.2 35.2)
2017-07-28,21,POINT(-116.7 49.8)
2016-03-22,50,POINT(-118.0 36.2)
2016-09-19,57,POINT(-97.2 33.7)
2016-02-08,6,POINT(-118.3 34.2)
2016-10-12,4,POINT(-95.2 45.1)
2016-01-23,57,POINT(-87.5 30.9)
2017-08-18,34,POINT(-108.6 45.6)
2017-04-18,7,POINT(-75.1 46.6)
2016-10-29,33,POINT(-110.0 28.7)
2016-07-24,28,POINT(-108.1 47.8)
2017-03-07,6,POINT(-74.3 25.7)
2016-04-04,48,POINT(-85.6 44.8)
2017-04-19,8,POINT(-93.6 25.1)
2017-07-28,14,POINT(-103.5 41.5)
2017-01-10,19,POINT(-81.5 49.3)
2016-05-16,5,POINT(-90.6 22.3)
2016-05-30,19,POINT(-102.9 25.9)
2017-09-20,25,POINT(-78.7 30.6)
2017-12-03,3,POINT(-80.3 30.8)
2016-07-20,10,POINT(-73.0 25.5)
2016-09-06,19,POINT(-70.3 34.9)
